1;2;3;4;5;6;7;8;9;10;11;12;13;14
7 223;Дельта;58303938;М;12.08.1988;;;01.03.2011;7.84;7.84;7.84;17649.00;57237.00;Специалисты и служащие
7 224;Дельта;58303939;М;07.08.1967;;;01.03.2011;7.84;27.32;27.32;17649.00;65384.00;Специалисты и служащие
7 225;Дельта;58303940;М;28.02.1987;;;01.03.2011;7.84;7.84;7.84;21411.00;61056.00;Специалисты и служащие
7 226;Дельта;58303943;М;07.05.1985;;;09.03.2011;7.82;7.82;7.82;20150.00;57307.00;Специалисты и служащие
7 227;Дельта;58303945;М;04.09.1984;;;09.03.2011;7.82;7.82;7.82;16111.00;57187.00;Рабочие
7 228;Дельта;58303946;Ж;22.06.1970;;;10.03.2011;7.82;26.41;26.41;22854.00;56548.00;Специалисты и служащие
7 229;Дельта;58303947;М;16.04.1990;;;21.03.2011;7.79;7.79;7.79;16111.00;57456.00;Рабочие
7 230;Дельта;58303952;М;01.03.1988;;;06.04.2011;7.74;7.74;7.74;17649.00;60225.00;Специалисты и служащие
7 231;Дельта;58303955;М;23.10.1983;;;07.04.2011;7.74;7.74;7.74;20150.00;51399.00;Специалисты и служащие
7 232;Дельта;58303956;М;02.09.1988;;;11.04.2011;7.73;7.73;7.73;33285.00;63618.00;Руководители
7 233;Дельта;58303957;М;01.03.1972;;;11.04.2011;16.26;17.76;17.76;31687.00;81023.00;Руководители
7 234;Дельта;58303959;М;10.04.1983;;;18.04.2011;7.71;7.71;7.71;14075.00;53336.00;Рабочие
7 235;Дельта;58303960;Ж;25.10.1980;;;06.12.2016;7.67;7.67;7.67;24103.00;48544.00;Специалисты и служащие
7 236;Дельта;58303964;М;18.06.1970;;;05.05.2011;15.57;20.24;20.24;16111.00;92248.00;Рабочие
7 237;Дельта;58303965;М;25.02.1982;;;17.05.2011;7.63;11.77;11.77;37298.00;83455.00;Руководители
7 238;Дельта;58303969;М;11.03.1986;;;30.05.2011;7.59;7.59;7.59;26505.00;58750.00;Специалисты и служащие
7 239;Дельта;58303971;М;08.12.1971;;;01.06.2011;7.59;7.59;7.59;16111.00;50394.00;Рабочие
7 240;Дельта;58303979;М;01.10.1958;;;22.06.2011;7.53;7.53;7.53;14075.00;38008.00;Рабочие
7 241;Дельта;58303980;М;29.03.1973;;;24.06.2011;17.07;17.07;17.07;18474.00;61881.00;Рабочие
7 242;Дельта;58303982;М;11.11.1983;;;04.07.2011;7.49;9.36;9.36;22859.00;100028.00;Специалисты и служащие
7 243;Дельта;58303983;М;13.02.1989;;;20.07.2011;7.46;7.46;7.46;21411.00;64590.00;Специалисты и служащие
7 244;Дельта;58303997;М;01.06.1965;;;27.07.2011;7.44;10.19;10.19;25760.00;98754.00;Специалисты и служащие
7 245;Дельта;58304009;М;24.01.1982;;;15.08.2011;11.98;11.98;11.98;31687.00;93223.00;Руководители
7 246;Дельта;58304011;М;26.01.1982;;;16.08.2011;7.38;7.38;7.38;31687.00;75271.00;Руководители
7 247;Дельта;58304012;М;16.05.1964;;;18.08.2011;7.38;7.38;7.38;16111.00;58186.00;Рабочие
7 248;Дельта;58304013;М;04.08.1975;;;17.08.2011;16.26;23.11;23.11;30183.00;133183.00;Руководители
7 249;Дельта;58304015;М;24.05.1985;;;25.08.2011;7.36;14.1;14.1;25760.00;60383.00;Руководители
7 250;Дельта;58304019;М;14.09.1989;;;01.09.2011;7.34;7.34;7.34;22859.00;82002.00;Специалисты и служащие
7 251;Дельта;58304022;М;28.10.1982;;;06.09.2011;7.33;7.33;7.33;27838.00;64838.00;Специалисты и служащие
7 252;Дельта;58304026;М;17.05.1988;;;15.09.2011;8.93;8.93;8.93;18474.00;81503.00;Рабочие
7 253;Дельта;58304027;Ж;29.10.1990;;;01.08.2014;7.26;7.26;7.26;0.00;42879.00;Специалисты и служащие
7 254;Дельта;58304035;М;14.10.1987;;;11.10.2011;7.22;7.22;7.22;30720.00;60117.00;Руководители
7 255;Дельта;58304036;М;15.01.1986;;;10.10.2011;7.23;7.23;7.23;16111.00;50048.00;Рабочие
7 256;Дельта;58304045;М;10.09.1958;;;28.10.2011;7.18;23.46;23.46;23959.00;72792.00;Специалисты и служащие
7 257;Дельта;58304051;М;24.03.1992;;;10.11.2011;7.15;7.15;7.15;14075.00;36610.00;Рабочие
7 258;Дельта;58304052;М;27.03.1975;;;14.11.2011;7.14;12.19;12.19;17649.00;56788.00;Специалисты и служащие
7 259;Дельта;58304055;М;09.04.1987;;;22.11.2011;7.11;9.99;9.99;17649.00;60272.00;Специалисты и служащие
7 260;Дельта;58304059;М;07.01.1988;;;13.12.2011;7.06;7.06;7.06;21411.00;57553.00;Специалисты и служащие
7 261;Дельта;58304060;М;09.08.1974;;;13.12.2011;7.06;19.13;19.13;31687.00;84481.00;Руководители
7 262;Дельта;58304068;М;20.11.1980;;;14.02.2012;13.98;15.62;15.62;23531.00;63672.00;Руководители
7 263;Дельта;58304069;М;24.07.1987;;;15.02.2012;11.49;11.49;11.49;28142.00;93187.00;Руководители
7 264;Дельта;58304072;М;24.09.1979;;;20.02.2012;6.87;19.76;19.76;23959.00;125152.00;Специалисты и служащие
7 265;Дельта;58304076;М;25.06.1988;;;27.02.2012;6.85;6.85;6.85;17649.00;61299.00;Специалисты и служащие
7 266;Дельта;58304077;М;03.06.1971;;;01.03.2012;6.84;6.84;6.84;16111.00;52710.00;Рабочие
7 267;Дельта;58304079;М;14.04.1988;;;14.03.2012;6.8;6.8;6.8;33285.00;67653.00;Руководители
7 268;Дельта;58304080;М;11.02.1977;;;20.03.2012;10.52;19.42;19.42;28142.00;91731.00;Руководители
7 269;Дельта;58304082;М;28.04.1984;;;22.03.2012;6.78;6.78;6.78;23959.00;64417.00;Специалисты и служащие
7 270;Дельта;58304083;М;04.08.1984;;;02.04.2012;6.75;10.17;10.17;23531.00;57493.00;Руководители
7 271;Дельта;58304091;М;18.01.1991;;;11.05.2012;6.64;6.64;6.64;25760.00;61952.00;Руководители
7 272;Дельта;58304096;М;26.07.1986;;;08.06.2012;6.57;6.57;6.57;21411.00;92024.00;Специалисты и служащие
7 273;Дельта;58304099;М;06.06.1986;;;15.06.2012;6.55;6.55;6.55;18223.00;75753.00;Специалисты и служащие
7 274;Дельта;58304101;М;21.04.1977;;;25.06.2012;6.52;6.52;6.52;21411.00;59734.00;Специалисты и служащие
7 275;Дельта;58304109;Ж;22.06.1969;;;03.07.2012;6.5;6.5;6.5;16111.00;55313.00;Рабочие
7 276;Дельта;58304113;М;24.03.1959;;;17.07.2012;16.26;35.65;35.65;25760.00;76982.00;Специалисты и служащие
7 277;Дельта;58304115;М;06.07.1988;;;27.07.2012;6.43;6.43;6.43;16111.00;52146.00;Рабочие
7 278;Дельта;58304116;М;17.09.1989;;;30.07.2012;6.43;6.43;6.43;16111.00;45286.00;Рабочие
7 279;Дельта;58304118;М;18.07.1967;;;03.08.2012;6.42;23.79;23.79;28812.00;89778.00;Специалисты и служащие
7 280;Дельта;58304123;М;08.11.1987;;;20.08.2012;6.37;6.37;6.37;16111.00;51736.00;Рабочие
7 281;Дельта;58304127;М;23.12.1979;;;14.09.2012;11.12;11.12;11.12;26140.00;97971.00;Специалисты и служащие
7 282;Дельта;58304129;Ж;30.03.1990;;;18.09.2012;6.29;8.09;8.09;0.00;32151.00;Специалисты и служащие
7 283;Дельта;58304131;М;22.04.1982;;;01.10.2012;6.25;6.25;6.25;25623.00;61019.00;Специалисты и служащие
7 284;Дельта;58304132;М;19.03.1963;;;03.10.2012;6.25;6.25;6.25;20150.00;47751.00;Специалисты и служащие
7 285;Дельта;58304133;М;17.11.1982;;;05.10.2012;6.25;12.95;12.95;33285.00;82429.00;Руководители
7 286;Дельта;58304134;М;18.07.1982;;;09.10.2012;6.23;6.23;6.23;17649.00;58586.00;Специалисты и служащие
7 287;Дельта;58304139;М;08.04.1988;;;17.10.2012;6.21;6.21;6.21;16111.00;55596.00;Рабочие
7 288;Дельта;58304140;М;16.07.1984;;;18.10.2012;7.5;11.28;11.28;23959.00;84910.00;Специалисты и служащие
7 289;Дельта;58304142;М;10.02.1961;;;25.10.2012;6.19;6.19;6.19;16111.00;59783.00;Рабочие
7 290;Дельта;58304146;М;29.06.1989;;;01.11.2012;6.17;6.17;6.17;18223.00;58486.00;Специалисты и служащие
7 291;Дельта;58304147;М;10.08.1976;;;06.11.2012;8.11;14.44;14.44;31687.00;120718.00;Специалисты и служащие
7 292;Дельта;58304148;М;30.04.1983;;;06.11.2012;6.16;6.16;6.16;16111.00;86799.00;Рабочие
7 293;Дельта;58304149;Ж;13.03.1985;;;06.11.2012;11.42;11.42;11.42;0.00;29920.00;Специалисты и служащие
7 294;Дельта;58304150;Ж;26.05.1977;;;03.03.2017;4.6;5.73;5.73;17649.00;47951.00;Специалисты и служащие
7 295;Дельта;58304153;М;27.01.1990;;;16.11.2012;6.13;6.13;6.13;16111.00;45718.00;Рабочие
7 296;Дельта;58304156;Ж;09.07.1976;;;26.11.2012;10.06;12.73;12.73;16111.00;56332.00;Рабочие
7 297;Дельта;58304159;М;10.11.1978;;;26.11.2012;11.95;13.66;13.66;16111.00;68372.00;Рабочие
7 298;Дельта;58304160;М;10.03.1971;;;26.11.2012;6.11;18.21;18.21;17649.00;68245.00;Специалисты и служащие
7 299;Дельта;58304162;М;14.07.1977;;;04.12.2012;6.08;18.01;18.01;22859.00;65179.00;Специалисты и служащие
7 300;Дельта;58304165;М;30.04.1974;;;09.01.2013;5.98;5.98;5.98;17649.00;69352.00;Специалисты и служащие
7 301;Дельта;58304167;М;21.01.1984;;;17.01.2013;5.96;14.53;14.53;23959.00;62841.00;Специалисты и служащие
7 302;Дельта;58304170;М;07.12.1984;;;11.12.2017;3.84;9.17;9.17;32265.00;71514.00;Руководители
7 303;Дельта;58304180;М;17.09.1987;;;13.02.2013;5.89;12.03;12.03;16111.00;56060.00;Рабочие
7 304;Дельта;58304185;М;24.02.1993;;;22.02.2013;5.85;5.85;5.85;17649.00;46499.00;Специалисты и служащие
7 305;Дельта;58304218;М;30.01.1964;;;01.03.2013;10.92;21.93;21.93;23640.00;56510.00;Специалисты и служащие
7 306;Дельта;58304219;М;16.06.1992;;;04.03.2013;5.83;5.83;5.83;16111.00;42438.00;Рабочие
7 307;Дельта;58304221;М;06.07.1989;;;06.03.2013;5.83;5.83;5.83;18473.00;60978.00;Специалисты и служащие
7 308;Дельта;58304225;М;29.01.1985;;;21.03.2013;5.79;10.91;10.91;24451.00;79652.00;Специалисты и служащие
7 309;Дельта;58304226;М;25.05.1984;;;18.12.2015;5.78;5.78;5.78;28142.00;70770.00;Руководители
7 310;Дельта;58304228;М;30.08.1986;;;28.03.2013;5.76;5.76;5.76;16111.00;80166.00;Рабочие
7 311;Дельта;58304230;М;05.09.1982;;;01.04.2013;5.75;5.75;5.75;23531.00;56027.00;Руководители
7 312;Дельта;58304231;М;29.03.1989;;;02.04.2013;9.21;10.06;10.06;18474.00;64689.00;Рабочие
7 313;Дельта;58304240;М;08.10.1965;;;24.04.2013;5.68;5.68;5.68;16111.00;52561.00;Рабочие
7 314;Дельта;58304242;М;16.11.1976;;;26.04.2013;5.69;5.69;5.69;29226.00;65797.00;Специалисты и служащие
7 315;Дельта;58304245;Ж;21.08.1982;;;14.05.2013;5.64;5.64;5.64;16965.00;30478.00;Специалисты и служащие
7 316;Дельта;58304247;М;11.10.1972;;;18.12.2015;13.3;25.56;25.56;28142.00;81397.00;Руководители
7 317;Дельта;58304248;М;09.05.1987;;;21.05.2013;5.62;5.62;5.62;16111.00;55096.00;Рабочие
7 318;Дельта;58304250;М;12.11.1982;;;28.05.2013;13.91;13.91;13.91;23531.00;99633.00;Руководители
7 319;Дельта;58304251;М;07.06.1983;;;29.05.2013;5.6;5.6;5.6;16111.00;46896.00;Рабочие
7 320;Дельта;58304252;М;13.05.1985;;;03.06.2013;5.58;9.36;9.36;17649.00;61650.00;Специалисты и служащие
7 321;Дельта;58304253;М;19.05.1988;;;04.06.2013;5.58;5.58;5.58;14075.00;44653.00;Рабочие
7 322;Дельта;58304254;М;22.12.1985;;;10.06.2013;5.56;12.49;12.49;23531.00;54506.00;Руководители
7 323;Дельта;58304255;М;13.06.1989;;;14.06.2013;5.72;7.59;7.59;33285.00;83637.00;Руководители
7 324;Дельта;58304257;М;12.02.1989;;;19.06.2013;5.54;5.54;5.54;18223.00;52288.00;Специалисты и служащие
7 325;Дельта;58304265;М;22.08.1977;;;03.07.2013;5.5;5.5;5.5;28142.00;71794.00;Руководители
7 326;Дельта;58304271;М;22.12.1979;;;08.07.2013;5.48;5.48;5.48;25479.00;65611.00;Специалисты и служащие
7 327;Дельта;58304277;М;02.01.1981;;;12.07.2013;8.31;13.92;13.92;18474.00;52911.00;Рабочие
7 328;Дельта;58304280;М;16.03.1980;;;18.07.2013;5.46;5.46;5.46;16111.00;77434.00;Рабочие
7 329;Дельта;58304282;М;13.06.1983;;;25.07.2013;5.44;13.4;13.4;17649.00;59279.00;Специалисты и служащие
7 330;Дельта;58304285;М;13.08.1989;;;02.08.2013;5.42;5.42;5.42;18223.00;48094.00;Специалисты и служащие
7 331;Дельта;58304286;М;02.03.1993;;;02.08.2013;5.42;5.42;5.42;16111.00;49302.00;Рабочие
7 332;Дельта;58304288;М;16.09.1984;;;08.02.2017;4.33;10.91;10.91;17649.00;48363.00;Специалисты и служащие
7 333;Дельта;58304292;М;21.05.1991;;;13.08.2013;5.39;5.39;5.39;14075.00;40176.00;Рабочие
7 334;Дельта;58304294;М;26.03.1989;;;15.08.2013;5.39;5.39;5.39;23531.00;58118.00;Руководители
7 335;Дельта;58304298;Ж;08.02.1975;;;20.08.2013;5.37;5.37;5.37;29336.00;70560.00;Специалисты и служащие
7 336;Дельта;58304301;М;11.08.1988;;;27.08.2013;5.35;5.35;5.35;16111.00;44672.00;Рабочие
7 337;Дельта;58304303;М;25.04.1975;;;03.09.2013;13.08;13.08;13.08;31687.00;131125.00;Руководители
7 338;Дельта;58304305;М;23.10.1976;;;10.09.2013;5.32;5.32;5.32;20150.00;52548.00;Специалисты и служащие
7 339;Дельта;58304313;М;25.02.1982;;;15.10.2013;5.21;5.21;5.21;16111.00;57955.00;Рабочие
7 340;Дельта;58304314;М;26.09.1990;;;15.10.2013;5.21;5.21;5.21;24451.00;62144.00;Специалисты и служащие
7 341;Дельта;58304317;М;25.09.1982;;;23.10.2013;5.19;12.31;12.31;17649.00;61574.00;Специалисты и служащие
7 342;Дельта;58304319;М;12.04.1959;;;01.11.2013;5.17;5.17;5.17;14075.00;36477.00;Рабочие
7 343;Дельта;58304323;М;18.04.1963;;;12.11.2013;5.14;5.14;5.14;16111.00;56422.00;Рабочие
7 344;Дельта;58304324;М;26.08.1959;;;14.11.2013;5.13;5.13;5.13;14075.00;37948.00;Рабочие
7 345;Дельта;58304326;М;18.11.1986;;;22.11.2013;5.11;5.11;5.11;17649.00;59153.00;Специалисты и служащие
7 346;Дельта;58304327;М;30.06.1990;;;22.11.2013;5.11;5.11;5.11;14075.00;44279.00;Рабочие
7 347;Дельта;58304329;М;02.09.1983;;;02.12.2013;5.08;13.06;13.06;17649.00;57606.00;Специалисты и служащие
7 348;Дельта;58304333;Ж;26.10.1968;;;18.12.2013;5.04;5.04;5.04;20132.00;46613.00;Специалисты и служащие
7 349;Дельта;58304340;М;15.02.1986;;;09.01.2014;10.47;10.47;10.47;30720.00;113390.00;Руководители
7 350;Дельта;58304342;М;11.09.1981;;;22.01.2014;4.95;4.95;4.95;17649.00;56001.00;Специалисты и служащие
7 351;Дельта;58304343;М;16.05.1988;;;28.01.2014;4.93;10.6;10.6;17649.00;59733.00;Специалисты и служащие
7 352;Дельта;58304354;М;01.06.1982;;;23.04.2014;9.24;9.24;9.24;16111.00;81131.00;Рабочие
7 353;Дельта;58304355;М;15.04.1966;;;23.04.2014;4.69;4.69;4.69;16111.00;39239.00;Рабочие
7 354;Дельта;58304356;М;17.06.1990;;;07.05.2014;4.66;4.66;4.66;16111.00;44933.00;Рабочие
7 355;Дельта;58304358;М;17.05.1990;;;15.05.2014;4.64;4.64;4.64;21411.00;62770.00;Специалисты и служащие
7 356;Дельта;58304361;М;11.01.1988;;;05.06.2014;4.58;4.58;4.58;16111.00;46600.00;Рабочие
7 357;Дельта;58304363;М;20.01.1990;;;10.06.2014;4.56;6.17;6.17;21411.00;51249.00;Специалисты и служащие
7 358;Дельта;58304364;М;15.03.1985;;;01.07.2014;4.51;4.51;4.51;25760.00;56919.00;Специалисты и служащие
7 359;Дельта;58304367;Ж;15.01.1994;;;14.06.2017;2.2;2.2;2.2;15870.00;34304.00;Специалисты и служащие
7 360;Дельта;58304368;М;16.01.1984;;;21.07.2014;4.45;10.89;10.89;23959.00;84843.00;Специалисты и служащие
7 361;Дельта;58304372;Ж;01.06.1969;;;17.07.2014;9.07;9.56;9.56;23640.00;56405.00;Специалисты и служащие
7 362;Дельта;58304375;М;27.09.1993;;;18.07.2017;1.63;1.63;1.63;17649.00;27416.00;Специалисты и служащие
7 363;Дельта;58304376;М;27.02.1993;;;18.07.2017;1.71;1.71;1.71;17649.00;34040.00;Специалисты и служащие
7 364;Дельта;58304377;М;18.07.1993;;;28.07.2014;4.43;4.43;4.43;18473.00;45385.00;Специалисты и служащие
7 365;Дельта;58304378;М;06.04.1991;;;28.07.2014;4.43;4.43;4.43;17649.00;44179.00;Специалисты и служащие
7 366;Дельта;58304383;М;30.06.1992;;;04.08.2014;4.41;5.72;5.72;24451.00;51673.00;Специалисты и служащие
7 367;Дельта;58304386;М;31.10.1991;;;20.08.2014;4.37;4.37;4.37;14075.00;34881.00;Рабочие
7 368;Дельта;58304391;М;08.11.1977;;;19.09.2014;4.28;4.28;4.28;17649.00;56721.00;Специалисты и служащие
7 369;Дельта;58304392;М;14.08.1986;;;22.09.2014;4.28;4.28;4.28;23959.00;54935.00;Специалисты и служащие
